gpl,type,organism_ch1,molecule_ch1,label_ch1
GPL13534,genomic,Homo sapiens,genomic DNA,biotin
GPL13534,genomic,Homo sapiens,genomic DNA,biotin
GPL13534,genomic,Homo sapiens,genomic DNA,biotin
GPL13534,genomic,Homo sapiens,genomic DNA,biotin
GPL13534,genomic,Homo sapiens,genomic DNA,biotin
GPL13534,genomic,Homo sapiens,genomic DNA,biotin
GPL13534,genomic,Homo sapiens,genomic DNA,biotin
GPL13534,genomic,Homo sapiens,genomic DNA,biotin
GPL13534,genomic,Homo sapiens,genomic DNA,biotin
GPL13534,genomic,Homo sapiens,genomic DNA,biotin
GPL13534,genomic,Homo sapiens,genomic DNA,biotin
GPL13534,genomic,Homo sapiens,genomic DNA,biotin
GPL13534,genomic,Homo sapiens,genomic DNA,biotin
GPL13534,genomic,Homo sapiens,genomic DNA,biotin
GPL13534,genomic,Homo sapiens,genomic DNA,biotin
GPL13534,genomic,Homo sapiens,genomic DNA,biotin
GPL13534,genomic,Homo sapiens,genomic DNA,biotin
GPL13534,genomic,Homo sapiens,genomic DNA,biotin
GPL13534,genomic,Homo sapiens,genomic DNA,biotin
GPL9956,RNA,Oryza sativa,total RNA,Cy3
GPL9956,RNA,Oryza sativa,total RNA,Cy3
GPL9956,RNA,Oryza sativa,total RNA,Cy3
GPL9956,RNA,Oryza sativa,total RNA,Cy3
GPL9956,RNA,Oryza sativa,total RNA,Cy3
GPL9956,RNA,Oryza sativa,total RNA,Cy3
GPL9956,RNA,Oryza sativa,total RNA,Cy3
GPL9956,RNA,Oryza sativa,total RNA,Cy3
GPL9956,RNA,Oryza sativa,total RNA,Cy3
GPL9956,RNA,Oryza sativa,total RNA,Cy3
GPL9956,RNA,Oryza sativa,total RNA,Cy3
GPL9956,RNA,Oryza sativa,total RNA,Cy3
GPL18943,RNA,Homo sapiens,total RNA,Cy3
GPL18943,RNA,Homo sapiens,total RNA,Cy3
GPL18943,RNA,Homo sapiens,total RNA,Cy3
GPL18943,RNA,Homo sapiens,total RNA,Cy3
GPL18943,RNA,Homo sapiens,total RNA,Cy3
GPL18943,RNA,Homo sapiens,total RNA,Cy3
GPL18943,RNA,Homo sapiens,total RNA,Cy3
GPL18943,RNA,Homo sapiens,total RNA,Cy3
GPL18943,RNA,Homo sapiens,total RNA,Cy3
GPL18943,RNA,Homo sapiens,total RNA,Cy3
GPL18943,RNA,Homo sapiens,total RNA,Cy3
GPL18943,RNA,Homo sapiens,total RNA,Cy3
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL6246,RNA,Mus musculus,total RNA,biotin
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10904,RNA,Homo sapiens,total RNA,biotin
GPL10904,RNA,Homo sapiens,total RNA,biotin
GPL10904,RNA,Homo sapiens,total RNA,biotin
GPL10904,RNA,Homo sapiens,total RNA,biotin
GPL10904,RNA,Homo sapiens,total RNA,biotin
GPL10904,RNA,Homo sapiens,total RNA,biotin
GPL10904,RNA,Homo sapiens,total RNA,biotin
GPL10904,RNA,Homo sapiens,total RNA,biotin
GPL10904,RNA,Homo sapiens,total RNA,biotin
GPL10904,RNA,Homo sapiens,total RNA,biotin
GPL10904,RNA,Homo sapiens,total RNA,biotin
GPL18260,RNA,Theobroma cacao,total RNA,Cy3
GPL18260,RNA,Theobroma cacao,total RNA,Cy3
GPL18260,RNA,Theobroma cacao,total RNA,Cy5
GPL18260,RNA,Theobroma cacao,total RNA,Cy5
GPL18260,RNA,Theobroma cacao,total RNA,Cy5
GPL18260,RNA,Theobroma cacao,total RNA,Cy3
GPL18260,RNA,Theobroma cacao,total RNA,Cy3
GPL18260,RNA,Theobroma cacao,total RNA,Cy5
GPL18260,RNA,Theobroma cacao,total RNA,Cy5
GPL18260,RNA,Theobroma cacao,total RNA,Cy5
GPL18260,RNA,Theobroma cacao,total RNA,Cy3
GPL18260,RNA,Theobroma cacao,total RNA,Cy3
GPL18260,RNA,Theobroma cacao,total RNA,Cy3
GPL18260,RNA,Theobroma cacao,total RNA,Cy5
GPL18260,RNA,Theobroma cacao,total RNA,Cy5
GPL18260,RNA,Theobroma cacao,total RNA,Cy3
GPL18260,RNA,Theobroma cacao,total RNA,Cy3
GPL18260,RNA,Theobroma cacao,total RNA,Cy5
GPL18260,RNA,Theobroma cacao,total RNA,Cy5
GPL18260,RNA,Theobroma cacao,total RNA,Cy3
GPL18260,RNA,Theobroma cacao,total RNA,Cy3
GPL18260,RNA,Theobroma cacao,total RNA,Cy3
GPL18260,RNA,Theobroma cacao,total RNA,Cy5
GPL18260,RNA,Theobroma cacao,total RNA,Cy5
GPL18260,RNA,Theobroma cacao,total RNA,Cy5
GPL18260,RNA,Theobroma cacao,total RNA,Cy3
GPL18260,RNA,Theobroma cacao,total RNA,Cy5
GPL18260,RNA,Theobroma cacao,total RNA,Cy5
GPL18260,RNA,Theobroma cacao,total RNA,Cy5
GPL18260,RNA,Theobroma cacao,total RNA,Cy5
GPL18260,RNA,Theobroma cacao,total RNA,Cy3
GPL18260,RNA,Theobroma cacao,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene malleti,total RNA,Cy3
GPL19537,RNA,Heliconius melpomene plesseni,total RNA,Cy3
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL13112,SRA,Mus musculus,genomic DNA,NA
GPL1355,RNA,Rattus norvegicus,total RNA,biotin
GPL1355,RNA,Rattus norvegicus,total RNA,biotin
GPL1355,RNA,Rattus norvegicus,total RNA,biotin
GPL1355,RNA,Rattus norvegicus,total RNA,biotin
GPL1355,RNA,Rattus norvegicus,total RNA,biotin
GPL1355,RNA,Rattus norvegicus,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10669,SRA,Rattus norvegicus,genomic DNA,NA
GPL10669,SRA,Rattus norvegicus,genomic DNA,NA
GPL10669,SRA,Rattus norvegicus,genomic DNA,NA
GPL14844,SRA,Rattus norvegicus,genomic DNA,NA
GPL10669,SRA,Rattus norvegicus,genomic DNA,NA
GPL14844,SRA,Rattus norvegicus,genomic DNA,NA
GPL14844,SRA,Rattus norvegicus,genomic DNA,NA
GPL10669,SRA,Rattus norvegicus,genomic DNA,NA
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL7202,RNA,Mus musculus,total RNA,Cy3
GPL17021,SRA,Mus musculus,total RNA,NA
GPL17021,SRA,Mus musculus,total RNA,NA
GPL17021,SRA,Mus musculus,total RNA,NA
GPL17021,SRA,Mus musculus,total RNA,NA
GPL17021,SRA,Mus musculus,total RNA,NA
GPL17021,SRA,Mus musculus,total RNA,NA
GPL17021,SRA,Mus musculus,total RNA,NA
GPL17021,SRA,Mus musculus,total RNA,NA
GPL17021,SRA,Mus musculus,total RNA,NA
GPL17021,SRA,Mus musculus,total RNA,NA
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL1261,RNA,Mus musculus,total RNA,biotin
GPL14844,SRA,Rattus norvegicus,genomic DNA,NA
GPL14844,SRA,Rattus norvegicus,genomic DNA,NA
GPL6244,RNA,Homo sapiens,total RNA,biotin
GPL6244,RNA,Homo sapiens,total RNA,biotin
GPL6244,RNA,Homo sapiens,total RNA,biotin
GPL6244,RNA,Homo sapiens,total RNA,biotin
GPL6244,RNA,Homo sapiens,total RNA,biotin
GPL6244,RNA,Homo sapiens,total RNA,biotin
GPL6244,RNA,Homo sapiens,total RNA,biotin
GPL6244,RNA,Homo sapiens,total RNA,biotin
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL17021,SRA,Mus musculus,total RNA,NA
GPL17021,SRA,Mus musculus,total RNA,NA
GPL17021,SRA,Mus musculus,total RNA,NA
GPL17021,SRA,Mus musculus,total RNA,NA
GPL17021,SRA,Mus musculus,total RNA,NA
GPL17021,SRA,Mus musculus,total RNA,NA
GPL13534,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL13534,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL13534,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL13534,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL10558,RNA,Homo sapiens,total RNA,biotin
GPL96,RNA,Homo sapiens,total RNA,biotin
GPL96,RNA,Homo sapiens,total RNA,biotin
GPL96,RNA,Homo sapiens,total RNA,biotin
GPL96,RNA,Homo sapiens,total RNA,biotin
GPL96,RNA,Homo sapiens,total RNA,biotin
GPL96,RNA,Homo sapiens,total RNA,biotin
GPL96,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL570,RNA,Homo sapiens,total RNA,biotin
GPL19005,SRA,Gallus gallus,total RNA,NA
GPL19005,SRA,Gallus gallus,total RNA,NA
GPL19005,SRA,Gallus gallus,total RNA,NA
GPL19005,SRA,Gallus gallus,total RNA,NA
GPL19005,SRA,Gallus gallus,total RNA,NA
GPL19005,SRA,Gallus gallus,total RNA,NA
GPL19005,SRA,Gallus gallus,total RNA,NA
GPL19005,SRA,Gallus gallus,total RNA,NA
GPL19005,SRA,Gallus gallus,total RNA,NA
GPL19005,SRA,Gallus gallus,total RNA,NA
GPL19005,SRA,Gallus gallus,total RNA,NA
GPL19005,SRA,Gallus gallus,total RNA,NA
GPL19005,SRA,Gallus gallus,total RNA,NA
GPL19005,SRA,Gallus gallus,total RNA,NA
GPL19005,SRA,Gallus gallus,total RNA,NA
GPL19005,SRA,Gallus gallus,total RNA,NA
GPL19005,SRA,Gallus gallus,total RNA,NA
GPL19005,SRA,Gallus gallus,total RNA,NA
GPL19005,SRA,Gallus gallus,total RNA,NA
GPL19005,SRA,Gallus gallus,total RNA,NA
GPL19005,SRA,Gallus gallus,total RNA,NA
GPL19005,SRA,Gallus gallus,total RNA,NA
GPL19005,SRA,Gallus gallus,total RNA,NA
GPL19204,RNA,Homo sapiens,total RNA,Cy3
GPL19204,RNA,Homo sapiens,total RNA,Cy3
GPL19204,RNA,Homo sapiens,total RNA,Cy3
GPL19204,RNA,Homo sapiens,total RNA,Cy3
GPL19204,RNA,Homo sapiens,total RNA,Cy3
GPL19204,RNA,Homo sapiens,total RNA,Cy3
GPL19204,RNA,Homo sapiens,total RNA,Cy3
GPL19204,RNA,Homo sapiens,total RNA,Cy3
GPL19204,RNA,Homo sapiens,total RNA,Cy3
GPL19204,RNA,Homo sapiens,total RNA,Cy3
GPL19204,RNA,Homo sapiens,total RNA,Cy3
GPL19204,RNA,Homo sapiens,total RNA,Cy3
GPL17791,RNA,Mus musculus,total RNA,biotin
GPL17791,RNA,Mus musculus,total RNA,biotin
GPL17791,RNA,Mus musculus,total RNA,biotin
GPL17791,RNA,Mus musculus,total RNA,biotin
GPL17791,RNA,Mus musculus,total RNA,biotin
GPL17791,RNA,Mus musculus,total RNA,biotin
GPL19712,RNA,Candida albicans,total RNA,Cy3
GPL19712,RNA,Candida albicans,total RNA,Cy3
GPL19712,RNA,Candida albicans,total RNA,Cy3
GPL19712,RNA,Candida albicans,total RNA,Cy3
GPL19712,RNA,Candida albicans,total RNA,Cy3
GPL19712,RNA,Candida albicans,total RNA,Cy3
GPL19712,RNA,Candida albicans,total RNA,Cy3
GPL19712,RNA,Candida albicans,total RNA,Cy3
GPL19712,RNA,Candida albicans,total RNA,Cy3
GPL570,RNA,Homo sapiens,total RNA,Affymetrix 3IVT labeling kit
GPL570,RNA,Homo sapiens,total RNA,Affymetrix 3IVT labeling kit
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
